Season,GameNum,Date,HomeAbbr,AwayAbbr,HomeScore,AwayScore,BoxScoreSlug
1885,70,1885-06-18,PAT,STL,5,6,
1885,71,1885-06-19,PHI,BSN,2,12,
1885,71,1885-06-19,CHC,NYG,13,7,
1885,71,1885-06-19,PIT,DTN,3,7,
1885,71,1885-06-19,PAT,BRO,7,4,
1885,71,1885-06-19,STL,LOU,10,0,
1885,72,1885-06-20,PHI,BSN,9,8,
1885,72,1885-06-20,CHC,NYG,6,5,
1885,72,1885-06-20,PIT,DTN,6,9,
1885,72,1885-06-20,PAT,BRO,12,4,
1885,72,1885-06-20,STL,LOU,4,7,
1885,73,1885-06-22,PHI,BSN,6,5,
1885,73,1885-06-22,CHC,NYG,4,5,
1885,73,1885-06-22,PIT,DTN,5,10,
1885,73,1885-06-22,PAT,BRO,10,7,
1885,73,1885-06-22,STL,LOU,5,10,
1885,74,1885-06-23,NYG,PIT,9,11,
1885,74,1885-06-23,DTN,PHI,5,4,
1885,74,1885-06-23,CHC,BSN,7,8,
1885,74,1885-06-23,LOU,PAT,5,6,
1885,74,1885-06-23,BLN,BRO,12,0,
1885,75,1885-06-24,NYG,PIT,1,3,
1885,75,1885-06-24,DTN,PHI,1,6,
1885,75,1885-06-24,CHC,BSN,3,8,
1885,75,1885-06-24,LOU,PAT,4,5,
1885,75,1885-06-24,BLN,BRO,8,2,
1885,76,1885-06-25,NYG,PIT,7,6,
1885,76,1885-06-25,DTN,PHI,4,8,
1885,76,1885-06-25,CHC,BSN,6,5,
1885,76,1885-06-25,LOU,PAT,0,5,
1885,76,1885-06-25,BLN,BRO,17,2,
1885,77,1885-06-26,PHI,CHC,1,6,
1885,77,1885-06-26,BSN,PIT,1,7,
1885,77,1885-06-26,DTN,NYG,4,3,
1885,77,1885-06-26,PAT,BLN,4,3,
1885,77,1885-06-26,BRO,STL,5,9,
1885,78,1885-06-27,PHI,CHC,7,6,
1885,78,1885-06-27,BSN,PIT,14,7,
1885,78,1885-06-27,DTN,NYG,7,9,
1885,78,1885-06-27,PAT,BLN,4,3,
1885,78,1885-06-27,BRO,STL,12,2,
1885,79,1885-06-29,PHI,CHC,5,7,
1885,79,1885-06-29,BSN,PIT,10,7,
1885,79,1885-06-29,DTN,NYG,4,3,
1885,79,1885-06-29,PAT,BLN,14,9,
1885,79,1885-06-29,BRO,STL,2,3,
1885,80,1885-06-30,BSN,DTN,4,3,
1885,80,1885-06-30,PIT,CHC,0,1,
1885,80,1885-06-30,NYG,PHI,4,5,
1885,80,1885-06-30,BRO,LOU,3,8,
1885,80,1885-06-30,STL,BLN,4,3,
1885,81,1885-07-01,BSN,DTN,10,5,
1885,81,1885-07-01,PIT,CHC,2,7,
1885,81,1885-07-01,NYG,PHI,6,5,
1885,81,1885-07-01,BRO,LOU,8,21,
1885,81,1885-07-01,STL,BLN,11,7,
1885,82,1885-07-13,BSN,DTN,9,8,
1885,82,1885-07-13,PIT,CHC,6,5,
1885,82,1885-07-13,NYG,PHI,6,7,
1885,82,1885-07-13,BRO,LOU,4,5,
1885,82,1885-07-13,STL,BLN,3,10,
1885,83,1885-07-14,CHC,DTN,7,9,
1885,83,1885-07-14,PHI,PIT,2,3,
1885,83,1885-07-14,BSN,NYG,4,3,
1885,83,1885-07-14,BLN,LOU,0,11,
1885,83,1885-07-14,PAT,STL,11,12,
1885,84,1885-07-15,CHC,DTN,6,5,
1885,84,1885-07-15,PHI,PIT,6,4,
1885,84,1885-07-15,BSN,NYG,3,15,
1885,84,1885-07-15,BLN,LOU,1,6,
1885,84,1885-07-15,PAT,STL,9,6,
1885,85,1885-07-16,CHC,DTN,7,1,
1885,85,1885-07-16,PHI,PIT,3,6,
1885,85,1885-07-16,BSN,NYG,8,5,
1885,85,1885-07-16,BLN,LOU,3,8,
1885,85,1885-07-16,PAT,STL,3,9,
1885,86,1885-07-17,CHC,DTN,4,5,
1885,86,1885-07-17,PHI,PIT,2,5,
1885,86,1885-07-17,BSN,NYG,10,4,
1885,86,1885-07-17,BLN,LOU,3,8,
1885,86,1885-07-17,PAT,STL,4,8,
1885,87,1885-07-18,CHC,DTN,2,4,
1885,87,1885-07-18,PHI,PIT,7,1,
1885,87,1885-07-18,BSN,NYG,1,7,
1885,87,1885-07-18,BLN,LOU,4,0,
1885,87,1885-07-18,PAT,STL,9,6,
1885,88,1885-07-20,PHI,BSN,3,8,
1885,88,1885-07-20,CHC,NYG,6,9,
1885,88,1885-07-20,PIT,DTN,0,12,
1885,88,1885-07-20,PAT,BRO,11,2,
1885,88,1885-07-20,STL,LOU,6,1,
1885,89,1885-07-21,PHI,BSN,7,6,
1885,89,1885-07-21,CHC,NYG,2,8,
1885,89,1885-07-21,PIT,DTN,2,6,
1885,89,1885-07-21,PAT,BRO,13,1,
1885,89,1885-07-21,STL,LOU,11,0,
1885,90,1885-07-22,PHI,BSN,4,3,
1885,90,1885-07-22,CHC,NYG,1,2,
1885,90,1885-07-22,PIT,DTN,7,2,
1885,90,1885-07-22,PAT,BRO,2,1,
1885,90,1885-07-22,STL,LOU,2,4,
1885,91,1885-07-23,PHI,BSN,4,3,
1885,91,1885-07-23,CHC,NYG,7,4,
1885,91,1885-07-23,PIT,DTN,3,4,
1885,91,1885-07-23,PAT,BRO,4,8,
1885,91,1885-07-23,STL,LOU,15,5,
1885,92,1885-07-24,PHI,BSN,2,12,
1885,92,1885-07-24,CHC,NYG,4,9,
1885,92,1885-07-24,PIT,DTN,4,3,
1885,92,1885-07-24,PAT,BRO,8,9,
1885,92,1885-07-24,STL,LOU,2,4,
1885,93,1885-07-25,NYG,PIT,4,9,
1885,93,1885-07-25,DTN,PHI,5,6,
1885,93,1885-07-25,CHC,BSN,7,8,
1885,93,1885-07-25,LOU,PAT,7,3,
1885,93,1885-07-25,BLN,BRO,8,11,
1885,94,1885-07-27,NYG,PIT,9,8,
1885,94,1885-07-27,DTN,PHI,0,8,
1885,94,1885-07-27,CHC,BSN,6,7,
1885,94,1885-07-27,LOU,PAT,8,6,
1885,94,1885-07-27,BLN,BRO,1,2,
1885,95,1885-07-28,NYG,PIT,9,6,
1885,95,1885-07-28,DTN,PHI,0,3,
1885,95,1885-07-28,CHC,BSN,6,5,
1885,95,1885-07-28,LOU,PAT,7,12,
1885,95,1885-07-28,BLN,BRO,6,7,
1885,96,1885-07-29,NYG,PIT,8,6,
1885,96,1885-07-29,DTN,PHI,5,1,
1885,96,1885-07-29,CHC,BSN,7,4,
1885,96,1885-07-29,LOU,PAT,2,10,
1885,96,1885-07-29,BLN,BRO,4,3,
1885,97,1885-07-30,NYG,PIT,1,2,
1885,97,1885-07-30,DTN,PHI,2,3,
1885,97,1885-07-30,CHC,BSN,7,5,
1885,97,1885-07-30,LOU,PAT,3,8,
1885,97,1885-07-30,BLN,BRO,2,7,
1885,98,1885-07-31,PHI,CHC,11,8,
1885,98,1885-07-31,BSN,PIT,6,8,
1885,98,1885-07-31,DTN,NYG,5,8,
1885,98,1885-07-31,PAT,BLN,1,7,
1885,98,1885-07-31,BRO,STL,1,17,
1885,99,1885-08-01,PHI,CHC,5,3,
1885,99,1885-08-01,BSN,PIT,7,6,
1885,99,1885-08-01,DTN,NYG,4,3,
1885,99,1885-08-01,PAT,BLN,3,5,
1885,99,1885-08-01,BRO,STL,1,3,
1885,100,1885-08-03,PHI,CHC,9,3,
1885,100,1885-08-03,BSN,PIT,8,7,
1885,100,1885-08-03,DTN,NYG,2,4,
1885,100,1885-08-03,PAT,BLN,10,4,
1885,100,1885-08-03,BRO,STL,6,2,
1885,101,1885-08-04,PHI,CHC,5,12,
1885,101,1885-08-04,BSN,PIT,5,8,
1885,101,1885-08-04,DTN,NYG,5,1,
1885,101,1885-08-04,PAT,BLN,1,6,
1885,101,1885-08-04,BRO,STL,6,2,
1885,102,1885-08-05,PHI,CHC,2,5,
1885,102,1885-08-05,BSN,PIT,10,2,
1885,102,1885-08-05,DTN,NYG,5,1,
1885,102,1885-08-05,PAT,BLN,4,6,
1885,102,1885-08-05,BRO,STL,7,8,
1885,103,1885-08-06,BSN,DTN,4,12,
1885,103,1885-08-06,PIT,CHC,8,4,
1885,103,1885-08-06,NYG,PHI,3,12,
1885,103,1885-08-06,BRO,LOU,7,0,
1885,103,1885-08-06,STL,BLN,5,8,
1885,104,1885-08-07,BSN,DTN,6,5,
1885,104,1885-08-07,PIT,CHC,2,6,
1885,104,1885-08-07,NYG,PHI,1,4,
1885,104,1885-08-07,BRO,LOU,5,8,
1885,104,1885-08-07,STL,BLN,5,8,
1885,105,1885-08-08,BSN,DTN,3,2,
1885,105,1885-08-08,PIT,CHC,1,14,
1885,105,1885-08-08,NYG,PHI,9,10,
1885,105,1885-08-08,BRO,LOU,5,9,
1885,105,1885-08-08,STL,BLN,6,1,
1885,106,1885-08-10,BSN,DTN,11,4,
1885,106,1885-08-10,PIT,CHC,6,9,
1885,106,1885-08-10,NYG,PHI,3,1,
1885,106,1885-08-10,BRO,LOU,1,11,
1885,106,1885-08-10,STL,BLN,6,5,
1885,107,1885-08-11,BSN,DTN,15,5,
1885,107,1885-08-11,PIT,CHC,6,5,
1885,107,1885-08-11,NYG,PHI,8,7,
1885,107,1885-08-11,BRO,LOU,6,4,
1885,107,1885-08-11,STL,BLN,10,2,
1885,108,1885-08-12,DTN,CHC,4,2,
1885,108,1885-08-12,PIT,PHI,1,23,
1885,108,1885-08-12,NYG,BSN,2,7,
1885,108,1885-08-12,LOU,BLN,3,7,
1885,108,1885-08-12,STL,PAT,8,2,
1885,109,1885-08-13,DTN,CHC,8,19,
1885,109,1885-08-13,PIT,PHI,2,14,
1885,109,1885-08-13,NYG,BSN,3,8,
1885,109,1885-08-13,LOU,BLN,9,4,
1885,109,1885-08-13,STL,PAT,7,6,
1885,110,1885-08-14,DTN,CHC,0,6,
1885,110,1885-08-14,PIT,PHI,3,4,
1885,110,1885-08-14,NYG,BSN,7,8,
1885,110,1885-08-14,LOU,BLN,4,9,
1885,110,1885-08-14,STL,PAT,7,3,
1885,111,1885-08-15,DTN,CHC,4,3,
1885,111,1885-08-15,PIT,PHI,11,5,
1885,111,1885-08-15,NYG,BSN,5,7,
1885,111,1885-08-15,LOU,BLN,4,3,
1885,111,1885-08-15,STL,PAT,5,1,
1885,112,1885-08-17,DTN,CHC,5,3,
1885,112,1885-08-17,PIT,PHI,1,8,
1885,112,1885-08-17,NYG,BSN,4,3,
1885,112,1885-08-17,LOU,BLN,2,20,
1885,112,1885-08-17,STL,PAT,2,10,
1885,113,1885-08-18,BSN,PHI,0,2,
1885,113,1885-08-18,NYG,CHC,11,5,
1885,113,1885-08-18,DTN,PIT,1,3,
1885,113,1885-08-18,BRO,PAT,6,4,
1885,113,1885-08-18,LOU,STL,0,24,
1885,114,1885-08-19,BSN,PHI,8,3,
1885,114,1885-08-19,NYG,CHC,10,1,
1885,114,1885-08-19,DTN,PIT,16,5,
1885,114,1885-08-19,BRO,PAT,6,18,
1885,114,1885-08-19,LOU,STL,5,6,
1885,115,1885-08-20,BSN,PHI,8,7,
1885,115,1885-08-20,NYG,CHC,7,12,
1885,115,1885-08-20,DTN,PIT,6,8,
1885,115,1885-08-20,BRO,PAT,1,0,
1885,115,1885-08-20,LOU,STL,3,11,
1885,116,1885-08-21,BSN,PHI,5,11,
1885,116,1885-08-21,NYG,CHC,4,3,
1885,116,1885-08-21,DTN,PIT,2,4,
1885,116,1885-08-21,BRO,PAT,1,4,
1885,116,1885-08-21,LOU,STL,13,6,
1885,117,1885-08-22,BSN,PHI,9,4,
1885,117,1885-08-22,NYG,CHC,7,4,
1885,117,1885-08-22,DTN,PIT,9,3,
1885,117,1885-08-22,BRO,PAT,8,6,
1885,117,1885-08-22,LOU,STL,0,2,
1885,118,1885-08-24,PIT,NYG,3,2,
1885,118,1885-08-24,PHI,DTN,3,4,
1885,118,1885-08-24,BSN,CHC,6,7,
1885,118,1885-08-24,PAT,LOU,9,8,
1885,118,1885-08-24,BRO,BLN,8,4,
1885,119,1885-08-25,PIT,NYG,3,2,
1885,119,1885-08-25,PHI,DTN,5,7,
1885,119,1885-08-25,BSN,CHC,5,8,
1885,119,1885-08-25,PAT,LOU,1,4,
1885,119,1885-08-25,BRO,BLN,5,11,
1885,120,1885-08-26,PIT,NYG,5,8,
1885,120,1885-08-26,PHI,DTN,2,3,
1885,120,1885-08-26,BSN,CHC,10,7,
1885,120,1885-08-26,PAT,LOU,7,5,
1885,120,1885-08-26,BRO,BLN,1,3,
1885,121,1885-08-27,PIT,NYG,3,10,
1885,121,1885-08-27,PHI,DTN,5,6,
1885,121,1885-08-27,BSN,CHC,2,5,
1885,121,1885-08-27,PAT,LOU,10,13,
1885,121,1885-08-27,BRO,BLN,5,4,
1885,122,1885-08-28,PIT,NYG,7,4,
1885,122,1885-08-28,PHI,DTN,10,9,
1885,122,1885-08-28,BSN,CHC,5,14,
1885,122,1885-08-28,PAT,LOU,9,11,
1885,122,1885-08-28,BRO,BLN,3,5,
1885,123,1885-08-29,CHC,PHI,7,2,
1885,123,1885-08-29,PIT,BSN,4,9,
1885,123,1885-08-29,NYG,DTN,3,1,
1885,123,1885-08-29,BLN,PAT,8,1,
1885,123,1885-08-29,STL,BRO,6,5,
1885,124,1885-08-31,CHC,PHI,3,12,
1885,124,1885-08-31,PIT,BSN,0,4,
1885,124,1885-08-31,NYG,DTN,5,1,
1885,124,1885-08-31,BLN,PAT,7,6,
1885,124,1885-08-31,STL,BRO,5,0,
1885,125,1885-09-01,CHC,PHI,7,10,
1885,125,1885-09-01,PIT,BSN,3,12,
1885,125,1885-09-01,NYG,DTN,3,5,
1885,125,1885-09-01,BLN,PAT,0,5,
1885,125,1885-09-01,STL,BRO,14,1,
1885,126,1885-09-02,CHC,PHI,0,5,
1885,126,1885-09-02,PIT,BSN,7,15,
1885,126,1885-09-02,NYG,DTN,0,7,
1885,126,1885-09-02,BLN,PAT,6,8,
1885,126,1885-09-02,STL,BRO,9,5,
1885,127,1885-09-03,CHC,PHI,8,7,
1885,127,1885-09-03,PIT,BSN,2,16,
1885,127,1885-09-03,NYG,DTN,2,3,
1885,127,1885-09-03,BLN,PAT,1,3,
1885,127,1885-09-03,STL,BRO,2,8,
1885,128,1885-09-04,DTN,BSN,5,19,
1885,128,1885-09-04,CHC,PIT,3,1,
1885,128,1885-09-04,PHI,NYG,4,7,
1885,128,1885-09-04,LOU,BRO,6,8,
1885,128,1885-09-04,BLN,STL,6,5,
1885,129,1885-09-05,DTN,BSN,7,8,
1885,129,1885-09-05,CHC,PIT,6,9,
1885,129,1885-09-05,PHI,NYG,4,3,
1885,129,1885-09-05,LOU,BRO,2,6,
1885,129,1885-09-05,BLN,STL,3,14,
1885,130,1885-09-07,DTN,BSN,10,9,
1885,130,1885-09-07,CHC,PIT,7,1,
1885,130,1885-09-07,PHI,NYG,1,11,
1885,130,1885-09-07,LOU,BRO,6,5,
1885,130,1885-09-07,BLN,STL,6,5,
1885,131,1885-09-08,DTN,BSN,6,11,
1885,131,1885-09-08,CHC,PIT,10,3,
1885,131,1885-09-08,PHI,NYG,2,0,
1885,131,1885-09-08,LOU,BRO,6,4,
1885,131,1885-09-08,BLN,STL,3,10,
1885,132,1885-09-09,DTN,BSN,7,3,
1885,132,1885-09-09,CHC,PIT,4,0,
1885,132,1885-09-09,PHI,NYG,9,3,
1885,132,1885-09-09,LOU,BRO,7,2,
1885,132,1885-09-09,BLN,STL,2,4,
1885,133,1885-09-10,CHC,DTN,7,8,
1885,133,1885-09-10,PHI,PIT,13,6,
1885,133,1885-09-10,BSN,NYG,4,18,
1885,133,1885-09-10,BLN,LOU,6,9,
1885,133,1885-09-10,PAT,STL,5,4,
1885,134,1885-09-11,CHC,DTN,7,1,
1885,134,1885-09-11,PHI,PIT,5,4,
1885,134,1885-09-11,BSN,NYG,4,3,
1885,134,1885-09-11,BLN,LOU,6,9,
1885,134,1885-09-11,PAT,STL,5,17,
1885,135,1885-09-12,CHC,DTN,5,7,
1885,135,1885-09-12,PHI,PIT,6,2,
1885,135,1885-09-12,BSN,NYG,3,4,
1885,135,1885-09-12,BLN,LOU,9,2,
1885,135,1885-09-12,PAT,STL,1,7,
1885,136,1885-09-14,PHI,BSN,4,1,
1885,136,1885-09-14,CHC,NYG,2,1,
1885,136,1885-09-14,PIT,DTN,6,17,
1885,136,1885-09-14,PAT,BRO,11,3,
1885,136,1885-09-14,STL,LOU,9,8,
1885,137,1885-09-15,PHI,BSN,8,7,
1885,137,1885-09-15,CHC,NYG,3,2,
1885,137,1885-09-15,PIT,DTN,0,4,
1885,137,1885-09-15,PAT,BRO,6,8,
1885,137,1885-09-15,STL,LOU,5,6,
1885,138,1885-09-16,PHI,BSN,6,3,
1885,138,1885-09-16,CHC,NYG,28,3,
1885,138,1885-09-16,PIT,DTN,4,6,
1885,138,1885-09-16,PAT,BRO,5,8,
1885,138,1885-09-16,STL,LOU,3,8,
1885,139,1885-09-17,NYG,PIT,4,2,
1885,139,1885-09-17,DTN,PHI,4,5,
1885,139,1885-09-17,CHC,BSN,8,2,
1885,139,1885-09-17,LOU,PAT,8,7,
1885,139,1885-09-17,BLN,BRO,6,5,
1885,140,1885-09-18,NYG,PIT,7,3,
1885,140,1885-09-18,DTN,PHI,3,2,
1885,140,1885-09-18,CHC,BSN,4,3,
1885,140,1885-09-18,LOU,PAT,7,2,
1885,140,1885-09-18,BLN,BRO,12,8,
1885,141,1885-09-19,NYG,PIT,7,1,
1885,141,1885-09-19,DTN,PHI,3,7,
1885,141,1885-09-19,CHC,BSN,5,10,
1885,141,1885-09-19,LOU,PAT,5,2,
1885,141,1885-09-19,BLN,BRO,8,6,
1885,142,1885-09-21,PHI,CHC,6,21,
1885,142,1885-09-21,BSN,PIT,13,4,
1885,142,1885-09-21,DTN,NYG,7,6,
1885,142,1885-09-21,PAT,BLN,11,6,
1885,142,1885-09-21,BRO,STL,5,6,
1885,143,1885-09-22,PHI,CHC,6,5,
1885,143,1885-09-22,BSN,PIT,10,4,
1885,143,1885-09-22,DTN,NYG,3,5,
1885,143,1885-09-22,PAT,BLN,4,3,
1885,143,1885-09-22,BRO,STL,0,15,
1885,144,1885-09-23,PHI,CHC,3,2,
1885,144,1885-09-23,BSN,PIT,6,3,
1885,144,1885-09-23,DTN,NYG,8,10,
1885,144,1885-09-23,PAT,BLN,4,15,
1885,144,1885-09-23,BRO,STL,3,10,
1885,145,1885-09-24,BSN,DTN,13,7,
1885,145,1885-09-24,PIT,CHC,1,8,
1885,145,1885-09-24,NYG,PHI,6,3,
1885,145,1885-09-24,BRO,LOU,3,4,
1885,145,1885-09-24,STL,BLN,2,4,
1885,146,1885-09-25,BSN,DTN,3,10,
1885,146,1885-09-25,PIT,CHC,8,7,
1885,146,1885-09-25,NYG,PHI,10,4,
1885,146,1885-09-25,BRO,LOU,10,5,
1885,146,1885-09-25,STL,BLN,8,7,
1885,147,1885-09-26,BSN,DTN,3,8,
1885,147,1885-09-26,PIT,CHC,3,5,
1885,147,1885-09-26,NYG,PHI,1,2,
1885,147,1885-09-26,BRO,LOU,3,4,
1885,147,1885-09-26,STL,BLN,3,5,
1885,148,1885-09-28,DTN,CHC,8,7,
1885,148,1885-09-28,PIT,PHI,4,8,
1885,148,1885-09-28,NYG,BSN,4,5,
1885,148,1885-09-28,LOU,BLN,3,1,
1885,148,1885-09-28,STL,PAT,7,9,
1885,149,1885-09-29,DTN,CHC,1,7,
1885,149,1885-09-29,PIT,PHI,3,10,
1885,149,1885-09-29,NYG,BSN,7,8,
1885,149,1885-09-29,LOU,BLN,5,3,
1885,149,1885-09-29,STL,PAT,3,6,
1885,150,1885-09-30,DTN,CHC,2,1,
1885,150,1885-09-30,PIT,PHI,8,14,
1885,150,1885-09-30,NYG,BSN,8,3,
1885,150,1885-09-30,LOU,BLN,3,5,
1885,150,1885-09-30,STL,PAT,7,6,
1885,151,1885-10-01,BSN,PHI,8,1,
1885,151,1885-10-01,NYG,CHC,3,10,
1885,151,1885-10-01,DTN,PIT,11,2,
1885,151,1885-10-01,BRO,PAT,10,15,
1885,151,1885-10-01,LOU,STL,7,8,
1885,152,1885-10-02,BSN,PHI,9,13,
1885,152,1885-10-02,NYG,CHC,3,6,
1885,152,1885-10-02,DTN,PIT,2,1,
1885,152,1885-10-02,BRO,PAT,4,8,
1885,152,1885-10-02,LOU,STL,1,7,
1885,153,1885-10-03,BSN,PHI,5,11,
1885,153,1885-10-03,NYG,CHC,6,5,
1885,153,1885-10-03,DTN,PIT,9,3,
1885,153,1885-10-03,BRO,PAT,12,11,
1885,153,1885-10-03,LOU,STL,0,15,
1885,154,1885-10-05,PIT,NYG,10,9,
1885,154,1885-10-05,PHI,DTN,2,7,
1885,154,1885-10-05,BSN,CHC,9,3,
1885,154,1885-10-05,PAT,LOU,1,2,
1885,154,1885-10-05,BRO,BLN,3,4,
1885,155,1885-10-06,PIT,NYG,4,8,
1885,155,1885-10-06,PHI,DTN,3,0,
1885,155,1885-10-06,BSN,CHC,2,1,
1885,155,1885-10-06,PAT,LOU,12,11,
1885,155,1885-10-06,BRO,BLN,2,17,
1885,156,1885-10-07,PIT,NYG,2,11,
1885,156,1885-10-07,PHI,DTN,0,6,
1885,156,1885-10-07,BSN,CHC,3,8,
1885,156,1885-10-07,PAT,LOU,7,5,
1885,156,1885-10-07,BRO,BLN,4,8,
1885,157,1885-10-08,CHC,PHI,5,3,
1885,157,1885-10-08,PIT,BSN,6,2,
1885,157,1885-10-08,NYG,DTN,1,3,
1885,157,1885-10-08,BLN,PAT,16,6,
1885,157,1885-10-08,STL,BRO,15,4,
1885,158,1885-10-09,CHC,PHI,1,12,
1885,158,1885-10-09,PIT,BSN,0,12,
1885,158,1885-10-09,NYG,DTN,1,8,
1885,158,1885-10-09,BLN,PAT,5,4,
1885,158,1885-10-09,STL,BRO,9,6,
1885,159,1885-10-10,CHC,PHI,1,12,
1885,159,1885-10-10,PIT,BSN,9,3,
1885,159,1885-10-10,NYG,DTN,1,7,
1885,159,1885-10-10,BLN,PAT,9,1,
1885,159,1885-10-10,STL,BRO,20,2,
1885,160,1885-10-12,DTN,BSN,9,5,
1885,160,1885-10-12,CHC,PIT,35,4,
1885,160,1885-10-12,PHI,NYG,5,9,
1885,160,1885-10-12,LOU,BRO,4,0,
1885,160,1885-10-12,BLN,STL,12,8,
1885,161,1885-10-13,DTN,BSN,9,12,
1885,161,1885-10-13,CHC,PIT,7,1,
1885,161,1885-10-13,PHI,NYG,5,7,
1885,161,1885-10-13,LOU,BRO,1,3,
1885,161,1885-10-13,BLN,STL,8,11,
1885,162,1885-10-14,DTN,BSN,4,10,
1885,162,1885-10-14,CHC,PIT,9,1,
1885,162,1885-10-14,PHI,NYG,3,2,
1885,162,1885-10-14,LOU,BRO,2,4,
1885,162,1885-10-14,BLN,STL,7,10,
