Season,GameNum,Date,HomeAbbr,AwayAbbr,HomeScore,AwayScore,BoxScoreSlug
1886,100,1886-07-31,CHC,BSN,,,
1886,100,1886-07-31,STL,BRO,,,
1886,100,1886-07-31,CIN,BLN,,,
1886,100,1886-07-31,LOU,PAT,,,
1886,101,1886-08-02,NYG,PHI,,,
1886,101,1886-08-02,CLV,PIT,,,
1886,101,1886-08-02,CHC,BSN,,,
1886,101,1886-08-02,STL,BRO,,,
1886,101,1886-08-02,CIN,BLN,,,
1886,101,1886-08-02,LOU,PAT,,,
1886,102,1886-08-03,NYG,PHI,,,
1886,102,1886-08-03,CLV,PIT,,,
1886,102,1886-08-03,CHC,BSN,,,
1886,102,1886-08-03,STL,BRO,,,
1886,102,1886-08-03,CIN,BLN,,,
1886,102,1886-08-03,LOU,PAT,,,
1886,103,1886-08-04,BSN,CLV,,,
1886,103,1886-08-04,PHI,CHC,,,
1886,103,1886-08-04,NYG,PIT,,,
1886,103,1886-08-04,PAT,CIN,,,
1886,103,1886-08-04,BRO,LOU,,,
1886,103,1886-08-04,STL,BLN,,,
1886,104,1886-08-05,BSN,CLV,,,
1886,104,1886-08-05,PHI,CHC,,,
1886,104,1886-08-05,NYG,PIT,,,
1886,104,1886-08-05,PAT,CIN,,,
1886,104,1886-08-05,BRO,LOU,,,
1886,104,1886-08-05,STL,BLN,,,
1886,105,1886-08-06,BSN,CLV,,,
1886,105,1886-08-06,PHI,CHC,,,
1886,105,1886-08-06,NYG,PIT,,,
1886,105,1886-08-06,PAT,CIN,,,
1886,105,1886-08-06,BRO,LOU,,,
1886,105,1886-08-06,STL,BLN,,,
1886,106,1886-08-07,BSN,CLV,,,
1886,106,1886-08-07,PHI,CHC,,,
1886,106,1886-08-07,NYG,PIT,,,
1886,106,1886-08-07,PAT,CIN,,,
1886,106,1886-08-07,BRO,LOU,,,
1886,106,1886-08-07,STL,BLN,,,
1886,107,1886-08-09,BSN,CLV,,,
1886,107,1886-08-09,PHI,CHC,,,
1886,107,1886-08-09,NYG,PIT,,,
1886,107,1886-08-09,PAT,CIN,,,
1886,107,1886-08-09,BRO,LOU,,,
1886,107,1886-08-09,STL,BLN,,,
1886,108,1886-08-10,BSN,CLV,,,
1886,108,1886-08-10,PHI,CHC,,,
1886,108,1886-08-10,NYG,PIT,,,
1886,108,1886-08-10,PAT,CIN,,,
1886,108,1886-08-10,BRO,LOU,,,
1886,108,1886-08-10,STL,BLN,,,
1886,109,1886-08-11,CLV,CHC,,,
1886,109,1886-08-11,PHI,PIT,,,
1886,109,1886-08-11,NYG,BSN,,,
1886,109,1886-08-11,CIN,LOU,,,
1886,109,1886-08-11,BRO,BLN,,,
1886,109,1886-08-11,STL,PAT,,,
1886,110,1886-08-12,CLV,CHC,,,
1886,110,1886-08-12,PHI,PIT,,,
1886,110,1886-08-12,NYG,BSN,,,
1886,110,1886-08-12,CIN,LOU,,,
1886,110,1886-08-12,BRO,BLN,,,
1886,110,1886-08-12,STL,PAT,,,
1886,111,1886-08-13,CLV,CHC,,,
1886,111,1886-08-13,PHI,PIT,,,
1886,111,1886-08-13,NYG,BSN,,,
1886,111,1886-08-13,CIN,LOU,,,
1886,111,1886-08-13,BRO,BLN,,,
1886,111,1886-08-13,STL,PAT,,,
1886,112,1886-08-14,CLV,CHC,,,
1886,112,1886-08-14,PHI,PIT,,,
1886,112,1886-08-14,NYG,BSN,,,
1886,112,1886-08-14,CIN,LOU,,,
1886,112,1886-08-14,BRO,BLN,,,
1886,112,1886-08-14,STL,PAT,,,
1886,113,1886-08-16,CLV,CHC,,,
1886,113,1886-08-16,PHI,PIT,,,
1886,113,1886-08-16,NYG,BSN,,,
1886,113,1886-08-16,CIN,LOU,,,
1886,113,1886-08-16,BRO,BLN,,,
1886,113,1886-08-16,STL,PAT,,,
1886,114,1886-08-17,CLV,CHC,,,
1886,114,1886-08-17,PHI,PIT,,,
1886,114,1886-08-17,NYG,BSN,,,
1886,114,1886-08-17,CIN,LOU,,,
1886,114,1886-08-17,BRO,BLN,,,
1886,114,1886-08-17,STL,PAT,,,
1886,115,1886-08-18,BSN,PIT,,,
1886,115,1886-08-18,NYG,CHC,,,
1886,115,1886-08-18,CLV,PHI,,,
1886,115,1886-08-18,PAT,BLN,,,
1886,115,1886-08-18,STL,LOU,,,
1886,115,1886-08-18,CIN,BRO,,,
1886,116,1886-08-19,BSN,PIT,,,
1886,116,1886-08-19,NYG,CHC,,,
1886,116,1886-08-19,CLV,PHI,,,
1886,116,1886-08-19,PAT,BLN,,,
1886,116,1886-08-19,STL,LOU,,,
1886,116,1886-08-19,CIN,BRO,,,
1886,117,1886-08-20,BSN,PIT,,,
1886,117,1886-08-20,NYG,CHC,,,
1886,117,1886-08-20,CLV,PHI,,,
1886,117,1886-08-20,PAT,BLN,,,
1886,117,1886-08-20,STL,LOU,,,
1886,117,1886-08-20,CIN,BRO,,,
1886,118,1886-08-21,BSN,PIT,,,
1886,118,1886-08-21,NYG,CHC,,,
1886,118,1886-08-21,CLV,PHI,,,
1886,118,1886-08-21,PAT,BLN,,,
1886,118,1886-08-21,STL,LOU,,,
1886,118,1886-08-21,CIN,BRO,,,
1886,119,1886-08-23,BSN,PIT,,,
1886,119,1886-08-23,NYG,CHC,,,
1886,119,1886-08-23,CLV,PHI,,,
1886,119,1886-08-23,PAT,BLN,,,
1886,119,1886-08-23,STL,LOU,,,
1886,119,1886-08-23,CIN,BRO,,,
1886,120,1886-08-24,BSN,PIT,,,
1886,120,1886-08-24,NYG,CHC,,,
1886,120,1886-08-24,CLV,PHI,,,
1886,120,1886-08-24,PAT,BLN,,,
1886,120,1886-08-24,STL,LOU,,,
1886,120,1886-08-24,CIN,BRO,,,
1886,121,1886-08-25,PHI,NYG,,,
1886,121,1886-08-25,PIT,CLV,,,
1886,121,1886-08-25,BSN,CHC,,,
1886,121,1886-08-25,BRO,STL,,,
1886,121,1886-08-25,BLN,CIN,,,
1886,121,1886-08-25,PAT,LOU,,,
1886,122,1886-08-26,PHI,NYG,,,
1886,122,1886-08-26,PIT,CLV,,,
1886,122,1886-08-26,BSN,CHC,,,
1886,122,1886-08-26,BRO,STL,,,
1886,122,1886-08-26,BLN,CIN,,,
1886,122,1886-08-26,PAT,LOU,,,
1886,123,1886-08-27,PHI,NYG,,,
1886,123,1886-08-27,PIT,CLV,,,
1886,123,1886-08-27,BSN,CHC,,,
1886,123,1886-08-27,BRO,STL,,,
1886,123,1886-08-27,BLN,CIN,,,
1886,123,1886-08-27,PAT,LOU,,,
1886,124,1886-08-28,PHI,NYG,,,
1886,124,1886-08-28,PIT,CLV,,,
1886,124,1886-08-28,BSN,CHC,,,
1886,124,1886-08-28,BRO,STL,,,
1886,124,1886-08-28,BLN,CIN,,,
1886,124,1886-08-28,PAT,LOU,,,
1886,125,1886-08-30,PHI,NYG,,,
1886,125,1886-08-30,PIT,CLV,,,
1886,125,1886-08-30,BSN,CHC,,,
1886,125,1886-08-30,BRO,STL,,,
1886,125,1886-08-30,BLN,CIN,,,
1886,125,1886-08-30,PAT,LOU,,,
1886,126,1886-08-31,PHI,NYG,,,
1886,126,1886-08-31,PIT,CLV,,,
1886,126,1886-08-31,BSN,CHC,,,
1886,126,1886-08-31,BRO,STL,,,
1886,126,1886-08-31,BLN,CIN,,,
1886,126,1886-08-31,PAT,LOU,,,
1886,127,1886-09-01,CHC,PIT,,,
1886,127,1886-09-01,PHI,BSN,,,
1886,127,1886-09-01,NYG,CLV,,,
1886,127,1886-09-01,LOU,BLN,,,
1886,127,1886-09-01,BRO,PAT,,,
1886,127,1886-09-01,STL,CIN,,,
1886,128,1886-09-02,CHC,PIT,,,
1886,128,1886-09-02,PHI,BSN,,,
1886,128,1886-09-02,NYG,CLV,,,
1886,128,1886-09-02,LOU,BLN,,,
1886,128,1886-09-02,BRO,PAT,,,
1886,128,1886-09-02,STL,CIN,,,
1886,129,1886-09-03,CHC,PIT,,,
1886,129,1886-09-03,PHI,BSN,,,
1886,129,1886-09-03,NYG,CLV,,,
1886,129,1886-09-03,LOU,BLN,,,
1886,129,1886-09-03,BRO,PAT,,,
1886,129,1886-09-03,STL,CIN,,,
1886,130,1886-09-04,CHC,PIT,,,
1886,130,1886-09-04,PHI,BSN,,,
1886,130,1886-09-04,NYG,CLV,,,
1886,130,1886-09-04,LOU,BLN,,,
1886,130,1886-09-04,BRO,PAT,,,
1886,130,1886-09-04,STL,CIN,,,
1886,131,1886-09-06,CHC,PIT,,,
1886,131,1886-09-06,PHI,BSN,,,
1886,131,1886-09-06,NYG,CLV,,,
1886,131,1886-09-06,LOU,BLN,,,
1886,131,1886-09-06,BRO,PAT,,,
1886,131,1886-09-06,STL,CIN,,,
1886,132,1886-09-07,CHC,PIT,,,
1886,132,1886-09-07,PHI,BSN,,,
1886,132,1886-09-07,NYG,CLV,,,
1886,132,1886-09-07,LOU,BLN,,,
1886,132,1886-09-07,BRO,PAT,,,
1886,132,1886-09-07,STL,CIN,,,
1886,133,1886-09-08,CHC,CLV,,,
1886,133,1886-09-08,PIT,PHI,,,
1886,133,1886-09-08,BSN,NYG,,,
1886,133,1886-09-08,LOU,CIN,,,
1886,133,1886-09-08,BLN,BRO,,,
1886,133,1886-09-08,PAT,STL,,,
1886,134,1886-09-09,CHC,CLV,,,
1886,134,1886-09-09,PIT,PHI,,,
1886,134,1886-09-09,BSN,NYG,,,
1886,134,1886-09-09,LOU,CIN,,,
1886,134,1886-09-09,BLN,BRO,,,
1886,134,1886-09-09,PAT,STL,,,
1886,135,1886-09-10,CHC,CLV,,,
1886,135,1886-09-10,PIT,PHI,,,
1886,135,1886-09-10,BSN,NYG,,,
1886,135,1886-09-10,LOU,CIN,,,
1886,135,1886-09-10,BLN,BRO,,,
1886,135,1886-09-10,PAT,STL,,,
1886,136,1886-09-11,CHC,CLV,,,
1886,136,1886-09-11,PIT,PHI,,,
1886,136,1886-09-11,BSN,NYG,,,
1886,136,1886-09-11,LOU,CIN,,,
1886,136,1886-09-11,BLN,BRO,,,
1886,136,1886-09-11,PAT,STL,,,
1886,137,1886-09-13,CHC,CLV,,,
1886,137,1886-09-13,PIT,PHI,,,
1886,137,1886-09-13,BSN,NYG,,,
1886,137,1886-09-13,LOU,CIN,,,
1886,137,1886-09-13,BLN,BRO,,,
1886,137,1886-09-13,PAT,STL,,,
1886,138,1886-09-14,CHC,CLV,,,
1886,138,1886-09-14,PIT,PHI,,,
1886,138,1886-09-14,BSN,NYG,,,
1886,138,1886-09-14,LOU,CIN,,,
1886,138,1886-09-14,BLN,BRO,,,
1886,138,1886-09-14,PAT,STL,,,
1886,139,1886-09-15,NYG,PHI,,,
1886,139,1886-09-15,CLV,PIT,,,
1886,139,1886-09-15,CHC,BSN,,,
1886,139,1886-09-15,STL,BRO,,,
1886,139,1886-09-15,CIN,BLN,,,
1886,139,1886-09-15,LOU,PAT,,,
1886,140,1886-09-16,NYG,PHI,,,
1886,140,1886-09-16,CLV,PIT,,,
1886,140,1886-09-16,CHC,BSN,,,
1886,140,1886-09-16,STL,BRO,,,
1886,140,1886-09-16,CIN,BLN,,,
1886,140,1886-09-16,LOU,PAT,,,
1886,141,1886-09-17,NYG,PHI,,,
1886,141,1886-09-17,CLV,PIT,,,
1886,141,1886-09-17,CHC,BSN,,,
1886,141,1886-09-17,STL,BRO,,,
1886,141,1886-09-17,CIN,BLN,,,
1886,141,1886-09-17,LOU,PAT,,,
1886,142,1886-09-18,NYG,PHI,,,
1886,142,1886-09-18,CLV,PIT,,,
1886,142,1886-09-18,CHC,BSN,,,
1886,142,1886-09-18,STL,BRO,,,
1886,142,1886-09-18,CIN,BLN,,,
1886,142,1886-09-18,LOU,PAT,,,
1886,143,1886-09-20,NYG,PHI,,,
1886,143,1886-09-20,CLV,PIT,,,
1886,143,1886-09-20,CHC,BSN,,,
1886,143,1886-09-20,STL,BRO,,,
1886,143,1886-09-20,CIN,BLN,,,
1886,143,1886-09-20,LOU,PAT,,,
1886,144,1886-09-21,NYG,PHI,,,
1886,144,1886-09-21,CLV,PIT,,,
1886,144,1886-09-21,CHC,BSN,,,
1886,144,1886-09-21,STL,BRO,,,
1886,144,1886-09-21,CIN,BLN,,,
1886,144,1886-09-21,LOU,PAT,,,
1886,145,1886-09-22,BSN,CLV,,,
1886,145,1886-09-22,PHI,CHC,,,
1886,145,1886-09-22,NYG,PIT,,,
1886,145,1886-09-22,PAT,CIN,,,
1886,145,1886-09-22,BRO,LOU,,,
1886,145,1886-09-22,STL,BLN,,,
1886,146,1886-09-23,BSN,CLV,,,
1886,146,1886-09-23,PHI,CHC,,,
1886,146,1886-09-23,NYG,PIT,,,
1886,146,1886-09-23,PAT,CIN,,,
1886,146,1886-09-23,BRO,LOU,,,
1886,146,1886-09-23,STL,BLN,,,
1886,147,1886-09-24,BSN,CLV,,,
1886,147,1886-09-24,PHI,CHC,,,
1886,147,1886-09-24,NYG,PIT,,,
1886,147,1886-09-24,PAT,CIN,,,
1886,147,1886-09-24,BRO,LOU,,,
1886,147,1886-09-24,STL,BLN,,,
1886,148,1886-09-25,BSN,CLV,,,
1886,148,1886-09-25,PHI,CHC,,,
1886,148,1886-09-25,NYG,PIT,,,
1886,148,1886-09-25,PAT,CIN,,,
1886,148,1886-09-25,BRO,LOU,,,
1886,148,1886-09-25,STL,BLN,,,
1886,149,1886-09-27,BSN,CLV,,,
1886,149,1886-09-27,PHI,CHC,,,
1886,149,1886-09-27,NYG,PIT,,,
1886,149,1886-09-27,PAT,CIN,,,
1886,149,1886-09-27,BRO,LOU,,,
1886,149,1886-09-27,STL,BLN,,,
1886,150,1886-09-28,BSN,CLV,,,
1886,150,1886-09-28,PHI,CHC,,,
1886,150,1886-09-28,NYG,PIT,,,
1886,150,1886-09-28,PAT,CIN,,,
1886,150,1886-09-28,BRO,LOU,,,
1886,150,1886-09-28,STL,BLN,,,
1886,151,1886-09-29,BSN,PIT,,,
1886,151,1886-09-29,NYG,CHC,,,
1886,151,1886-09-29,CLV,PHI,,,
1886,151,1886-09-29,PAT,BLN,,,
1886,151,1886-09-29,STL,LOU,,,
1886,151,1886-09-29,CIN,BRO,,,
1886,152,1886-09-30,BSN,PIT,,,
1886,152,1886-09-30,NYG,CHC,,,
1886,152,1886-09-30,CLV,PHI,,,
1886,152,1886-09-30,PAT,BLN,,,
1886,152,1886-09-30,STL,LOU,,,
1886,152,1886-09-30,CIN,BRO,,,
1886,153,1886-10-01,BSN,PIT,,,
1886,153,1886-10-01,NYG,CHC,,,
1886,153,1886-10-01,CLV,PHI,,,
1886,153,1886-10-01,PAT,BLN,,,
1886,153,1886-10-01,STL,LOU,,,
1886,153,1886-10-01,CIN,BRO,,,
1886,154,1886-10-02,BSN,PIT,,,
1886,154,1886-10-02,NYG,CHC,,,
1886,154,1886-10-02,CLV,PHI,,,
1886,154,1886-10-02,PAT,BLN,,,
1886,154,1886-10-02,STL,LOU,,,
1886,154,1886-10-02,CIN,BRO,,,
1886,155,1886-10-04,BSN,PIT,,,
1886,155,1886-10-04,NYG,CHC,,,
1886,155,1886-10-04,CLV,PHI,,,
1886,155,1886-10-04,PAT,BLN,,,
1886,155,1886-10-04,STL,LOU,,,
1886,155,1886-10-04,CIN,BRO,,,
1886,156,1886-10-05,BSN,PIT,,,
1886,156,1886-10-05,NYG,CHC,,,
1886,156,1886-10-05,CLV,PHI,,,
1886,156,1886-10-05,PAT,BLN,,,
1886,156,1886-10-05,STL,LOU,,,
1886,156,1886-10-05,CIN,BRO,,,
1886,157,1886-10-06,CHC,PIT,,,
1886,157,1886-10-06,PHI,BSN,,,
1886,157,1886-10-06,NYG,CLV,,,
1886,157,1886-10-06,LOU,BLN,,,
1886,157,1886-10-06,BRO,PAT,,,
1886,157,1886-10-06,STL,CIN,,,
1886,158,1886-10-07,CHC,PIT,,,
1886,158,1886-10-07,PHI,BSN,,,
1886,158,1886-10-07,NYG,CLV,,,
1886,158,1886-10-07,LOU,BLN,,,
1886,158,1886-10-07,BRO,PAT,,,
1886,158,1886-10-07,STL,CIN,,,
1886,159,1886-10-08,CHC,PIT,,,
1886,159,1886-10-08,PHI,BSN,,,
1886,159,1886-10-08,NYG,CLV,,,
1886,159,1886-10-08,LOU,BLN,,,
1886,159,1886-10-08,BRO,PAT,,,
1886,159,1886-10-08,STL,CIN,,,
1886,160,1886-10-09,CHC,PIT,,,
1886,160,1886-10-09,PHI,BSN,,,
1886,160,1886-10-09,NYG,CLV,,,
1886,160,1886-10-09,LOU,BLN,,,
1886,160,1886-10-09,BRO,PAT,,,
1886,160,1886-10-09,STL,CIN,,,
1886,161,1886-10-11,CHC,PIT,,,
1886,161,1886-10-11,PHI,BSN,,,
1886,161,1886-10-11,NYG,CLV,,,
1886,161,1886-10-11,LOU,BLN,,,
1886,161,1886-10-11,BRO,PAT,,,
1886,161,1886-10-11,STL,CIN,,,
1886,162,1886-10-12,CHC,PIT,,,
1886,162,1886-10-12,PHI,BSN,,,
1886,162,1886-10-12,NYG,CLV,,,
1886,162,1886-10-12,LOU,BLN,,,
1886,162,1886-10-12,BRO,PAT,,,
1886,162,1886-10-12,STL,CIN,,,
